"Cluster","Metabolite","Formula","Super_Class","Class","Sub_Class","HMDB","pct.1","pct.2","avg_log2FC","p_val","p_val_adj"
"被膜 Capsule","5-hydroxy saxagliptin","C18H25N3O3","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0061099",73.3393515384037,81.8676850182101,-0.0112464615508752,0.0131493416949788,1
"被膜 Capsule","5-Hydroxyprimaquine","C15H21N3O2","Organoheterocyclic compounds","Quinolines and derivatives","Aminoquinolines and derivatives","HMDB0246810",72.4892800722185,78.2274318447014,0.0171232747546646,0.393438015695186,1
"被膜 Capsule","5,7-Dichloropyrazolo[1,5-a]pyrimidine","C6H3Cl2N3","Organoheterocyclic compounds","Pyrazolopyrimidines","Pyrazolo[1,5-a]pyrimidines","HMDB0246869",92.1763334085609,93.9111063965206,-0.00688583203009702,0.00255275851257977,1
"被膜 Capsule","5'-Deoxy-5-fluorocytidine","C9H12FN3O4","Nucleosides, nucleotides, and analogues","5'-deoxyribonucleosides",NA,"HMDB0060405",88.3622959452343,92.7990523673137,-0.00317486663941402,0.994337025479671,1
"被膜 Capsule","5a,6a-Epoxy-7E-megastigmene-3a,9e-diol 3-glucoside","C19H32O8","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0031676",75.5886556834424,79.2157278738376,-0.00779333767176615,0.419917126505322,1
"被膜 Capsule","6-[Ethyl-(3-isobutoxy-4-isopropylphenyl)amino]nicotinic acid","C21H28N2O3","Organic nitrogen compounds","Organonitrogen compounds","Amines","HMDB0260356",93.8388625592417,96.5064884551466,-0.0022833680875346,0.0265370837826314,1
"被膜 Capsule","7-methylthioheptyl glucosinolate","C15H29NO9S3","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0304242",79.1619649439555,82.4493476185425,-0.0026612902328994,0.026026709186766,1
"被膜 Capsule","9-Azabicyclo[3.3.1]nonan-3-one","C8H13NO","Organoheterocyclic compounds","Piperidines","Piperidinones","HMDB0029613",51.7039043105394,57.22746720413,0.00376839119995231,0.960886165561179,1
"被膜 Capsule","Alfuzosin","C19H27N5O4","Organoheterocyclic compounds","Diazanaphthalenes","Benzodiazines","HMDB0014490",75.3554502369668,82.1116650754924,0.00249496991601417,0.0391364588122286,1
"被膜 Capsule","Allocholic acid","C24H40O5","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","HMDB0000505",66.2905288497706,74.907181499947,-0.0207025283245691,0.000284066488462491,1
"被膜 Capsule","Amisulpride","C17H27N3O4S","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","HMDB0015633",92.7405401339051,95.8081397404618,-0.0239264572921688,0.00561401476262772,1
