"Cluster","Metabolite","Formula","Super_Class","Class","Sub_Class","HMDB","pct.1","pct.2","avg_log2FC","p_val","p_val_adj"
"髓质 Medulla","Methyl 3-carbazolecarboxylate","C14H11NO2","Organoheterocyclic compounds","Indoles and derivatives","Carbazoles","HMDB0029744",100,99.9983499801998,0.0680755899892285,0.0981599972423998,1
"髓质 Medulla","Mocimycin","C43H60N2O12","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0030465",98.4262911295233,97.389118669424,0.00703622133897408,0.00466910451325276,1
"髓质 Medulla","Modithromycin","C43H64N6O11","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0254824",82.2153691399529,80.4016148193778,0.0110152565370897,0.0408399587809809,1
"髓质 Medulla","Momordicoside D","C42H70O13","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","HMDB0035011",30.5026868200228,29.7927575130902,0.00529729237482096,0.0624275336642775,1
"髓质 Medulla","Morellinol","C33H38O7","Lipids and lipid-like molecules","Prenol lipids","Quinone and hydroquinone lipids","HMDB0034352",80.781957275591,76.1126633519602,0.0156085278061087,0.221734151854984,1
"髓质 Medulla","Mulberrin","C25H26O6","Phenylpropanoids and polyketides","Flavonoids","Flavones","HMDB0029507",46.7109616962702,44.2007304087649,0.000278997466896025,0.977269347363066,1
"髓质 Medulla","Musk xylene","C12H15N3O6","Benzenoids","Benzene and substituted derivatives","Nitrobenzenes","HMDB0254957",12.2177515419435,11.9158929907159,-0.0130048773302032,0.866854738163529,1
"髓质 Medulla","N-(3',4'-Dihydroxycinnamoyl)-5-hydroxyanthranilic acid","C16H13NO6","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","HMDB0255005",71.3714694126055,66.9814537774453,-0.000235380039069588,0.193477387730863,1
"髓质 Medulla","N-Arachidonoyl Tryptophan","C31H42N2O3",NA,NA,NA,"HMDB0242005",87.5201842390873,82.6753421041053,0.01505262653192,0.220498850567758,1
"髓质 Medulla","N-Feruloylglycyl-L-phenylalanine","C21H22N2O6","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0029356",69.3649575138312,65.8643903726845,0.00751376033277784,0.0458430241521264,1
