"Cluster","Metabolite","Formula","Super_Class","Class","Sub_Class","HMDB","pct.1","pct.2","avg_log2FC","p_val","p_val_adj"
"粘膜下（Submucosa）","1-Piperideine-2-carboxylic acid","C6H9NO2","Organoheterocyclic compounds","Pyridines and derivatives","Hydropyridines","HMDB0001084",95.6953580679425,93.8877565666715,0.0545546472296021,0,0
"粘膜下（Submucosa）","1-Stearoylglycerophosphoglycerol","C24H49O9P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","HMDB0061697",83.3143879395487,83.0050236830774,0.0683388537991194,0,0
"粘膜下（Submucosa）","1,2-Dichloroethane","C2H4Cl2","Organohalogen compounds","Organochlorides",NA,"HMDB0029571",100,100,-0.449116680168615,0,0
"粘膜下（Submucosa）","1,2,3,5-Tetrachloro-4-methoxybenzene","C7H4Cl4O","Benzenoids","Phenol ethers","Anisoles","HMDB0029627",100,100,0.0743330885414446,0,0
"粘膜下（Submucosa）","1,2,4,5-Tetrathiane","C2H4S4","Organoheterocyclic compounds","Tetrathianes",NA,"HMDB0031185",100,100,0.136171331733776,0,0
"粘膜下（Submucosa）","1,2,4,5,7-Pentathiocane","C3H6S5","Organosulfur compounds","Organic disulfides",NA,"HMDB0039431",100,100,0.179048974607156,0,0
"粘膜下（Submucosa）","1,3-Diacetylpropane","C7H12O2","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","HMDB0029165",99.7409760915342,99.8616334146692,-0.0504836228411493,0,0
"粘膜下（Submucosa）","1,3-Dimethoxymethyl-5,5-diphenylbarbituric acid","C20H20N2O5","Benzenoids","Benzene and substituted derivatives","Diphenylmethanes","HMDB0258661",90.6434601121816,88.9697143677336,0.0964311428731753,0,0
"粘膜下（Submucosa）","1,3-Dithiane-2-propanamine, N-(2-(3,4-dimethoxyphenyl)ethyl)-N-methyl-2-(2-naphthalenyl)-","C28H35NO2S2","Benzenoids","Naphthalenes",NA,"HMDB0257253",73.3484896483611,71.3196497775226,0.0587218027616183,0,0
"粘膜下（Submucosa）","1,4-Dimethyl-7-ethylazulene","C14H16","Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","HMDB0036470",99.7968805322103,99.4838524472513,0.0765641378775626,0,0
"粘膜下（Submucosa）","1,4-Pentanediamine, N4-(5-(hexyloxy)-6-methoxy-4-methyl-8-quinolinyl)-","C22H35N3O2","Organoheterocyclic compounds","Quinolines and derivatives","Aminoquinolines and derivatives","HMDB0259906",86.8456851089205,78.9091431032008,0.0997978099783602,0,0
"粘膜下（Submucosa）","1,8-Bis(dimethylamino)naphthalene","C14H18N2","Benzenoids","Naphthalenes",NA,"HMDB0245593",98.7272422339415,96.845127027415,0.092999075889215,0,0
"粘膜下（Submucosa）","1,9-Heptadecadiene-4,6-diyne-3,8-diol, (3S,8S,9Z)-","C17H24O2","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","HMDB0244257",96.884259172987,95.9288072341036,0.0478398907935129,0,0
"粘膜下（Submucosa）","10-alpha-methoxy-9,10-dihydrolysergol","C17H22N2O2","Phenylpropanoids and polyketides","Linear 1,3-diarylpropanoids","Cinnamylphenols","HMDB0060995",91.6721018206213,89.1827185302139,0.0670407924192882,0,0
"粘膜下（Submucosa）","10-Piperazinylpropylphenothiazine","C19H23N3S","Organoheterocyclic compounds","Benzothiazines","Phenothiazines","HMDB0250993",98.7868736373293,98.9929668436917,0.0541041064096082,0,0
"粘膜下（Submucosa）","10Z-Nonadecaenoic acid","C19H36O2","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","HMDB0013622",91.8994465460373,86.9567963255347,0.0786580539252612,0,0
